,名字,姓,名,中文名,汉名,漢名,洋名又名,汉名又名,无调姓,无调名,生年,卒年,族裔,备注,加权计数,异文
417,James R. Ware,Ware,James R.,威厄,威厄,威厄,0,0,Ware, James R.,0,0,0,0,10,
416,Ding Xiang Warner,Warner,Ding Xiang,丁香,丁香,丁香,0,0,Warner, Ding Xiang,0,0,0,0,20,
414,Jeffrey Wasserstrom,Wasserstrom,Jeffrey,华志坚,华志坚,華志堅,0,0,Wasserstrom, Jeffrey,0,0,0,0,10,
415,Jeffrey N. Wasserstrom,Wasserstrom,Jeffrey N.,華志建,华志建,華志建,0,0,Wasserstrom, Jeffrey N.,0,0,0,0,10,
3562,James Watson,Watson,James,华琛,华琛,華琛,0,屈顺夫,Watson, James,0,0,0,0,10,James L. Watson
413,Rubie S. Watson,Watson,Rubie S.,华如璧,华如璧,華如璧,0,0,Watson, Rubie S.,0,0,0,0,20,
3561,Burton Watson,Watson,Burton,华兹生,华兹生,華茲生,0,0,Watson, Burton,0,0,0,0,20,Burton Watson
412,James Watt,Watt,James,屈志仁,屈志仁,屈志仁,0,0,Watt, James,0,0,0,0,20,
411,Sandra Wawrytko,Wawrytko,Sandra,華珊嘉,华珊嘉,華珊嘉,0,0,Wawrytko, Sandra,0,0,0,0,10,
410,Ralph Weber,Weber,Ralph,韋寧,韦宁,韋寧,0,0,Weber, Ralph,0,0,0,0,10,
409,Anton Weber,Weber,Anton,溫安東,温安东,溫安東,0,0,Weber, Anton,0,0,0,0,10,
408,Timothy Webster,Webster,Timothy,魏天煦,魏天煦,魏天煦,0,0,Webster, Timothy,0,0,0,0,10,
407,Howard J. Wechsler,Wechsler,Howard J.,侯德玮,侯德玮,侯德瑋,0,0,Wechsler,Howard J.,0,0,0,0,10,
406,Howard Wechsler,Wechsler,Howard,魏侯玮,魏侯玮,魏侯瑋,0,0,Wechsler, Howard,0,0,0,0,20,
405,Anne Wedell-Wedellsborg,Wedell-Wedellsborg,Anne,魏安娜,魏安娜,魏安娜,0,0,Wedell-Wedellsborg, Anne,0,0,0,0,10,
404,Andrew Hall Wedeman,Wedeman,Andrew Hall,魏德安,魏德安,魏德安,0,0,Wedeman, Andrew Hall,0,0,0,0,10,
399,Karen T. Wei,Wei,Karen T.,陈同丽,陈同丽,陳同麗,0,0,Wei, Karen T.,0,0,0,0,20,
398,Chun-juan Nancy Wei,Wei,Chun-juan Nancy,衛純娟,卫纯娟,衛純娟,0,0,Wei, Chun-juan Nancy,0,0,0,0,10,
396,Betty Peh-Ti Wei,Wei,Betty Peh-Ti,魏白蒂,魏白蒂,魏白蒂,0,0,Wei, Betty Peh-Ti,0,0,0,0,10,
397,C.X. George Wei,Wei,C.X. George,魏楚雄,魏楚雄,魏楚雄,0,0,Wei, C.X. George,0,0,0,0,10,
400,Lia Wei,Wei,Lia,魏離雅,魏离雅,魏離雅,0,0,Wei, Lia,0,0,0,0,10,
401,Shang-jin Wei,Wei,Shang-jin,魏尚进,魏尚进,魏尚進,0,0,Wei, Shang-jin,0,0,0,0,10,
402,Shiyu Louisa Wei,Wei,Shiyu Louisa,魏時煜,魏时煜,魏時煜,0,0,Wei, Shiyu Louisa,0,0,0,0,10,
403,Yang Wei,Wei,Yang,魏陽,魏阳,魏陽,0,0,Wei, Yang,0,0,0,0,10,
395,Terry Weidner,Weidner,Terry,魏德彰,魏德彰,魏德彰,0,0,Weidner, Terry,0,0,0,0,10,
394,Marsha Weidner,Weidner,Marsha,魏盟夏,魏盟夏,魏盟夏,0,0,Weidner, Marsha,0,0,0,0,20,
393,Susanne Weigelin-Schwiedrzik,Weigelin-Schwiedrzik,Susanne,魏格林,魏格林,魏格林,0,0,Weigelin-Schwiedrzik, Susanne,0,0,0,0,10,
392,Dror Weil,Weil,Dror,魏卓生,魏卓生,魏卓生,0,0,Weil, Dror,0,0,0,0,10,
3560,Oliver Weingarten,Weingarten,Oliver,韦礼文,韦礼文,韋禮文,0,0,Weingarten,Oliver,0,0,0,0,10,Oliver Weingarten
391,John Weinstein,Weinstein,John,吳文思,吴文思,吳文思,0,0,Weinstein, John,0,0,0,0,10,
389,Jessica Chen Weiss,Weiss,Jessica Chen,白洁曦,白洁曦,白潔曦,0,0,Weiss, Jessica Chen,0,0,0,0,10,
390,Ruth Weiss,Weiss,Ruth,魏璐詩,魏璐诗,魏璐詩,0,0,Weiss, Ruth,0,0,0,0,10,
388,Ankeney Weitz,Weitz,Ankeney,魏文妮,魏文妮,魏文妮,0,0,Weitz, Ankeney,0,0,0,0,10,
387,Holmes Welch,Welch,Holmes,尉迟酣,尉迟酣,尉遲酣,0,0,Welch, Holmes,0,0,0,0,20,
3559,Susan R. Weld,Weld,Susan R.,羅鳳鳴,罗凤鸣,羅鳳鳴,0,0,Weld, Susan R.,0,0,0,0,10,Susan Roosevelt Weld
386,Sasha Su-ling Welland,Welland,Sasha Su-ling,魏淑凌,魏淑凌,魏淑凌,0,0,Welland, Sasha Su-ling,0,0,0,0,10,
385,Koenraad Wellens,Wellens,Koenraad,楊魁明,杨魁明,楊魁明,0,0,Wellens, Koenraad,0,0,0,0,10,
384,Robert P. Weller,Weller,Robert P.,魏乐博,魏乐博,魏樂博,0,0,Weller, Robert P.,0,0,0,0,20,
383,Matthew Wells,Wells,Matthew,馬修,马修,馬修,0,0,Wells, Matthew,0,0,0,0,10,
382,Albert Welter,Welter,Albert,魏雅博,魏雅博,魏雅博,0,0,Welter, Albert,0,0,0,0,20,
380,Shu-fan Wen,Wen,Shu-fan,溫書帆,温书帆,溫書帆,0,0,Wen, Shu-fan,0,0,0,0,10,
378,Guanzhong James Wen,Wen,Guanzhong James,文贯中,文贯中,文貫中,0,0,Wen, Guanzhong James,0,0,0,0,10,
379,Ming Wen,Wen,Ming,文鳴,文鸣,文鳴,0,0,Wen, Ming,0,0,0,0,10,
381,Zheng Wen,Wen,Zheng,文錚,文铮,文錚,0,0,Wen, Zheng,0,0,0,0,10,
376,Po-wei Weng,Weng,Po-wei,翁柏伟,翁柏伟,翁柏偉,0,0,Weng, Po-wei,0,0,0,0,10,
377,Tu-chien Weng,Weng,Tu-chien,翁獨健,翁独健,翁獨健,0,0,Weng, Tu-chien,0,0,0,0,10,
375,Christian Wenzel,Wenzel,Christian,文哲,文哲,文哲,0,0,Wenzel, Christian,0,0,0,0,10,
374,Sabine Werner,Werner,Sabine,魏莎彬,魏莎彬,魏莎彬,0,0,Werner, Sabine,0,0,0,0,20,
373,Eugenia Werzner,Werzner,Eugenia,甄雅,甄雅,甄雅,0,0,Werzner, Eugenia,0,0,0,0,10,
372,Zbigniew Wesolowski,Wesolowski,Zbigniew,魏思齊,魏思齐,魏思齊,0,0,Wesolowski, Zbigniew,0,0,0,0,10,
370,Andrew C. West,West,Andrew C.,魏安,魏安,魏安,0,0,West, Andrew C.,0,0,0,0,10,
371,Matthew West,West,Matthew,魏仲然,魏仲然,魏仲然,0,0,West, Matthew,0,0,0,0,10,
3558,Stephen H. West,West,Stephen H.,奚如谷,奚如谷,奚如谷,0,0,West, Stephen H.,0,0,0,0,10,Stephen H. West
369,Odd Arne Westad,Westad,Odd Arne,文安立,文安立,文安立,0,0,Westad, Odd Arne,0,0,0,0,10,
368,Thomas Weyrauch,Weyrauch,Thomas,韋唐仕,韦唐仕,韋唐仕,0,0,Weyrauch, Thomas,0,0,0,0,10,
367,Norton Wheeler,Wheeler,Norton,吳甯華,吴宁华,吳甯華,0,0,Wheeler, Norton,0,0,0,0,10,
364,Lynn T. White,White,Lynn T.,白霖,白霖,白霖,0,0,White, Lynn T.,0,0,0,0,20,
365,Theodore Harold White,White,Theodore Harold,白修德,白修德,白修德,0,0,White, Theodore Harold,0,0,0,0,10,
366,William White,White,William,懷履光,怀履光,懷履光,0,0,White, William,0,0,0,0,10,
363,Ray Whitehead,Whitehead,Ray,白理明,白理明,白理明,0,0,Whitehead, Ray,0,0,0,0,10,
361,Roderick Whitfield,Whitfield,Roderick,韦陀,韦陀,韋陀,0,0,Whitfield, Roderick,0,0,0,0,10,
362,Susan Whitfield,Whitfield,Susan,魏泓,魏泓,魏泓,0,0,Whitfield, Susan,0,0,0,0,20,
360,Susan Whiting,Whiting,Susan,白素珊A,白素珊A,白素珊A,0,0,Whiting, Susan,0,0,0,0,20,
359,William Wallace Whitson,Whitson,William Wallace,惠策恩,惠策恩,惠策恩,0,0,Whitson, William Wallace,0,0,0,0,10,
3557,Martin K. Whyte,Whyte,Martin K.,怀默霆,怀默霆,懷默霆,0,0,Whyte, Martin K.,0,0,0,0,10,Martin King Whyte
358,Bliss M. Wiant,Wiant,Bliss M.,范天祥,范天祥,範天祥,0,0,Wiant, Bliss M.,0,0,0,0,20,
357,Elizabeth Wichmann,Wichmann,Elizabeth,魏莉莎,魏莉莎,魏莉莎,0,0,Wichmann, Elizabeth,0,0,0,0,20,
3556,Philip Wickeri,Wickeri,Philip,魏克利,魏克利,魏克利,0,0,Wickeri, Philip,0,0,0,0,10,Philip L. Wickeri
356,James Wicks,Wicks,James,韋傑生,韦杰生,韋傑生,0,0,Wicks, James,0,0,0,0,10,
355,Ellen Widmer,Widmer,Ellen,魏爱莲,魏爱莲,魏愛蓮,0,0,Widmer, Ellen,0,0,0,0,20,
353,Leon Wieger,Wieger,Leon,戴遂良,戴遂良,戴遂良,0,0,Wieger, Leon,0,0,0,0,10,
354,Léon Wieger,Wieger,Léon,戴遂量,戴遂量,戴遂量,0,0,Wieger, Leon,0,0,0,0,10,
352,Calla Wiemer,Wiemer,Calla,魏凱,魏凯,魏凱,0,0,Wiemer, Calla,0,0,0,0,10,
351,Mi Chu Wiens,Wiens,Mi Chu,居蜜,居蜜,居蜜,0,0,Wiens, Mi Chu,0,0,0,0,20,
350,Jean-Paul Wiest,Wiest,Jean-Paul,魏扬波,魏扬波,魏揚波,0,0,Wiest, Jean-Paul,0,0,0,0,10,
349,Elizabeth Wijaya,Wijaya,Elizabeth,黃麗慧,黄丽慧,黃麗慧,0,0,Wijaya, Elizabeth,0,0,0,0,10,
3555,Clarence M. Wilbur,Wilbur,Clarence M.,韦慕庭,韦慕庭,韋慕庭,0,0,Wilbur, Clarence M.,0,0,0,0,10,Clarence Martin Wilbur
348,Emily Wilcox,Wilcox,Emily,魏美玲,魏美玲,魏美玲,0,0,Wilcox, Emily,0,0,0,0,10,
3554,Hellmut Wilhelm,Wilhelm,Hellmut,卫德明,卫德明,衛德明,0,0,Wilhelm, Hellmut,0,0,0,0,20,Helmut Wilhelm
347,Richard Wilhelm,Wilhelm,Richard,卫礼贤,卫礼贤,衛禮賢,0,0,Wilhelm, Richard,0,0,0,0,20,
3553,Endymion Wilkinson,Wilkinson,Endymion,魏根深,魏根深,魏根深,0,0,Wilkinson, Endymion,0,0,0,0,20,Endymion Wilkinson
346,Pierre-Etienne Will,Will,Pierre-Etienne,魏丕信,魏丕信,魏丕信,0,0,Will, Pierre-Etienne,0,0,0,0,20,
345,Alexander Wille,Wille,Alexander,魏立德,魏立德,魏立德,0,0,Wille, Alexander,0,0,0,0,10,
344,Samuel W. Williams,Williams,Samuel W.,卫三畏,卫三畏,衛三畏,0,0,Williams, Samuel W.,0,0,0,0,20,
3552,Crispin Williams,Williams,Crispin,魏克彬,魏克彬,魏克彬,0,0,Williams, Crispin,0,0,0,0,20,Crispin Williams
343,Philip F. Williams,Williams,Philip F.,魏纶,魏纶,魏綸,0,0,Williams, Philip F.,0,0,0,0,20,
342,Nicholas Morrow Williams,Williams,Nicholas Morrow,魏寧,魏宁,魏寧,0,0,Williams, Nicholas Morrow,0,0,0,0,10,
341,C. A. S. Williams,Williams,C. A. S.,文林士,文林士,文林士,0,0,Williams, C. A. S.,0,0,0,0,10,
3551,John E. Wills,Wills,John E.,衛思韓,卫思韩,衛思韓,0,0,Wills, John E.,0,0,0,0,10,John E. Jr. Wills
3550,Thomas A. Wilson,Wilson,Thomas A.,魏伟森,魏伟森,魏偉森,0,0,Wilson,Thomas A.,0,0,美国,0,10,Thomas A. Wilson
340,Sigrid Winkler,Winkler,Sigrid,溫克樂,温克乐,溫克樂,0,0,Winkler, Sigrid,0,0,0,0,10,
339,Dorothea Wippermann,Wippermann,Dorothea,韋荷雅,韦荷雅,韋荷雅,0,0,Wippermann, Dorothea,0,0,0,0,10,
338,Jan C. Wirgin,Wirgin,Jan C.,韋俊,韦俊,韋俊,0,0,Wirgin, Jan C.,0,0,0,0,10,
337,J. W. Witek,Witek,J. W.,魏若望,魏若望,魏若望,0,0,Witek, J. W.,0,0,0,0,10,
336,Sylwia Witkowska,Witkowska,Sylwia,謝莉,谢莉,謝莉,0,0,Witkowska, Sylwia,0,0,0,0,10,
335,Barbara Witt,Witt,Barbara,魏易萱,魏易萱,魏易萱,0,0,Witt, Barbara,0,0,0,0,10,
334,Christian Wittern,Wittern,Christian,維習安,维习安,維習安,0,0,Wittern, Christian,0,0,0,0,10,
332,Karl A. Wittfogel,Wittfogel,Karl A.,魏复古,魏复古,魏復古,0,0,Wittfogel, Karl A.,0,0,0,0,10,
333,Karl August Wittfogel,Wittfogel,Karl August,魏特夫,魏特夫,魏特夫,0,0,Wittfogel, Karl August,0,0,0,0,10,
331,Lawrence J. Witzleben,Witzleben,Lawrence J.,卫慈朋,卫慈朋,衛慈朋,0,0,Witzleben, Lawrence J.,0,0,0,0,20,
3549,John T. Wixted,Wixted,John T.,魏世德,魏世德,魏世德,0,0,Wixted, John T.,0,0,0,0,10,John Timothy Wixted
330,Margery Wolf,Wolf,Margery,卢蕙馨,卢蕙馨,盧蕙馨,0,0,Wolf, Margery,0,0,0,0,20,
329,Arthur Wolf,Wolf,Arthur,武雅士,武雅士,武雅士,0,0,Wolf, Arthur,0,0,0,0,20,
327,Jaeyoun Won,Won,Jaeyoun,全加勇,全加勇,全加勇,0,0,Won, Jaeyoun,0,0,0,0,10,
328,Jaeyoun Won,Won,Jaeyoun,元載淵,元载渊,元載淵,0,0,Won, Jaeyoun,0,0,0,0,10,
307,David B. Wong,Wong,David B.,黄百锐,黄百锐,黃百銳,0,0,Wong,David B.,0,0,0,0,12,
314,Lisa Lai-ming Wong,Wong,Lisa Lai-ming,黃麗明,黄丽明,黃麗明,0,0,Wong, Lisa Lai-ming,0,0,0,0,10,
320,Simon Man-ho Wong,Wong,Simon Man-ho,黃敏浩,黄敏浩,黃敏浩,0,0,Wong, Simon Man-ho,0,0,0,0,10,
304,Christine P. W. Wong,Wong,Christine P. W.,黄佩华,黄佩华,黃佩華,0,0,Wong, Christine P. W.,0,0,0,0,20,
310,Isabel K.F. Wong,Wong,Isabel K.F.,黄琼潘,黄琼潘,黃瓊潘,0,0,Wong, Isabel K.F.,0,0,0,0,20,
305,Chuen-Fung Wong,Wong,Chuen-Fung,黄泉锋,黄泉锋,黃泉鋒,0,0,Wong, Chuen-Fung,0,0,0,0,20,
315,Mark Y. Wong,Wong,Mark Y.,黃韌,黄韧,黃韌,0,0,Wong, Mark Y.,0,0,0,0,10,
324,Tinkei Wong,Wong,Tinkei,黃天琦,黄天琦,黃天琦,0,0,Wong, Tinkei,0,0,0,0,10,
318,Shiau Ching Wong,Wong,Shiau Ching,黃曉清,黄晓清,黃曉清,0,0,Wong, Shiau Ching,0,0,0,0,10,
309,Elaine Wong,Wong,Elaine,黃心儀,黄心仪,黃心儀,0,0,Wong, Elaine,0,0,0,0,10,
322,Stephanie M. Wong,Wong,Stephanie M.,黄欣慧,黄欣慧,黃欣慧,0,0,Wong, Stephanie M.,0,0,0,0,10,
319,Shirleen S. Wong,Wong,Shirleen S.,黄秀魂,黄秀魂,黃秀魂,0,0,Wong, Shirleen S.,0,0,0,0,20,
325,Yee Lam Elim Wong,Wong,Yee Lam Elim,黃以琳,黄以琳,黃以琳,0,0,Wong, Yee Lam Elim,0,0,0,0,10,
311,J. Y. Wong,Wong,J. Y.,黃宇和,黄宇和,黃宇和,0,0,Wong, J. Y.,0,0,0,0,10,
321,Siu-kit Wong,Wong,Siu-kit,黄兆杰,黄兆杰,黃兆傑,0,0,Wong, Siu-kit,0,0,0,0,20,
306,Danny Tze Ken Wong,Wong,Danny Tze Ken,黃子堅,黄子坚,黃子堅,0,0,Wong, Danny Tze Ken,0,0,0,0,10,
323,Timothy Wong,Wong,Timothy,黄宗泰,黄宗泰,黃宗泰,0,0,Wong, Timothy,0,0,0,0,20,
302,Aida Wong,Wong,Aida,阮圓,阮圆,阮圓,0,0,Wong, Aida,0,0,0,0,10,
326,Young-tsu Wong,Wong,Young-tsu,汪榮祖,汪荣祖,汪榮祖,0,0,Wong, Young-tsu,0,0,0,0,10,
317,R. Bin Wong,Wong,R. Bin,王国斌,王国斌,王國斌,0,0,Wong, R. Bin,0,0,0,0,20,
313,Kwok-yiu Wong,Wong,Kwok-yiu,王国尧,王国尧,王國堯,0,0,Wong, Kwok-yiu,0,0,0,0,20,
312,King Chung Wong,Wong,King Chung,王景松,王景松,王景松,0,0,Wong, King Chung,0,0,0,0,10,
308,Dorothy Wong,Wong,Dorothy,王静芬,王静芬,王靜芬,0,0,Wong, Dorothy,0,0,0,0,20,
316,Nicholas Y. H. Wong,Wong,Nicholas Y. H.,王學權,王学权,王學權,0,0,Wong, Nicholas Y. H.,0,0,0,0,10,
303,Chan-Yuan Wong,Wong,Chan-Yuan,王振源,王振源,王振源,0,0,Wong, Chan-Yuan,0,0,0,0,10,
301,Anupong Wongchai,Wongchai,Anupong,王傑,王杰,王傑,0,0,Wongchai, Anupong,0,0,0,0,10,
300,Wing Thye Woo,Woo,Wing Thye,胡永泰,胡永泰,胡永泰,0,0,Woo, Wing Thye,0,0,0,0,20,
297,Lisa C. Woo,Woo,Lisa C.,任長正,任长正,任長正,0,0,Woo, Lisa C.,0,0,0,0,20,
299,Tak-ling Terry Woo,Woo,Tak-ling Terry,吳德齡,吴德龄,吳德齡,0,0,Woo, Tak-ling Terry,0,0,0,0,10,
298,Margaret Y.K. Woo,Woo,Margaret Y.K.,伍绮剑,伍绮剑,伍綺劍,0,0,Woo, Margaret Y.K.,0,0,0,0,20,
295,Alan T. Wood,Wood,Alan T.,穆伦,穆伦,穆倫,0,0,Wood, Alan T.,0,0,0,0,10,
296,Frances Wood,Wood,Frances,吴芳思,吴芳思,吳芳思,0,0,Wood, Frances,0,0,0,0,20,
294,Alexander Woodside,Woodside,Alexander,伍思德,伍思德,伍思德,0,0,Woodside, Alexander,0,0,0,0,10,
293,Verner Worm,Worm,Verner,沃姆,沃姆,沃姆,0,0,Worm, Verner,0,0,0,0,10,
292,Peter Worthing,Worthing,Peter,吴彼得,吴彼得,吳彼得,0,0,Worthing, Peter,0,0,0,0,10,
291,Edmund H. Worthy,Worthy,Edmund H.,衛文熙,卫文熙,衛文熙,0,0,Worthy, Edmund H.,0,0,0,0,10,
288,Henry T. Wright,Wright,Henry T.,华翰维,华翰维,華翰維,0,0,Wright, Henry T.,0,0,0,0,20,
3547,David C. Wright,Wright,David C.,赖大卫,赖大卫,賴大衛,0,0,Wright, David C.,0,0,0,0,10,David Curtis Wright
3548,Mary C. Wright,Wright,Mary C.,芮玛丽,芮玛丽,芮瑪麗,0,0,Wright, Mary C.,0,0,0,0,10,Mary Clabaugh Wright
289,Suzanne Wright,Wright,Suzanne,芮粟杉,芮粟杉,芮粟杉,0,0,Wright, Suzanne,0,0,0,0,10,
3546,Arthur Wright,Wright,Arthur,芮沃寿,芮沃寿,芮沃壽,0,0,Wright, Arthur,0,0,0,0,20,Arthur Frederick Wright
290,Tim Wright,Wright,Tim,韋立德,韦立德,韋立德,0,0,Wright, Tim,0,0,0,0,10,
270,Joan Wu,Wu,Joan,胡月暖,胡月暖,胡月暖,0,0,Wu, Joan,0,0,0,0,10,
272,Junqing Wu,Wu,Junqing,鄔雋卿,邬隽卿,鄔雋卿,0,0,Wu, Junqing,0,0,0,0,10,
267,Hung Wu,Wu,Hung,巫鸿,巫鸿,巫鴻,0,0,Wu, Hung,0,0,0,0,20,
275,Pei-yi Wu,Wu,Pei-yi,吴百益,吴百益,吳百益,0,0,Wu, Pei-yi,0,0,0,0,20,
256,Ben Wu,Wu,Ben,吳犇,吴犇,吳犇,0,0,Wu, Ben,0,0,0,0,20,
259,Cuncun Wu,Wu,Cuncun,吳存存,吴存存,吳存存,0,0,Wu, Cuncun,0,0,0,0,10,
261,Der-yuan Maxwell Wu,Wu,Der-yuan Maxwell,吳得源,吴得源,吳得源,0,0,Wu, Der-yuan Maxwell,0,0,0,0,10,
3544,Fusheng Wu,Wu,Fusheng,吴伏生,吴伏生,吳伏生,0,0,Wu, Fusheng,0,0,0,0,20,Fu-sheng Wu
265,Hongyu Wu,Wu,Hongyu,吴红雨,吴红雨,吳紅雨,0,0,Wu, Hongyu,0,0,0,0,20,
269,Jiang Wu,Wu,Jiang,吴疆,吴疆,吳疆,0,0,Wu, Jiang,0,0,0,0,20,
257,Chin-yen Anne Wu,Wu,Chin-yen Anne,吳瑾嫣,吴瑾嫣,吳瑾嫣,0,0,Wu, Chin-yen Anne,0,0,0,0,10,
273,Keping Wu,Wu,Keping,吳科萍,吴科萍,吳科萍,0,0,Wu, Keping,0,0,0,0,10,
274,Michelle M. Wu,Wu,Michelle M.,吳敏嘉,吴敏嘉,吳敏嘉,0,0,Wu, Michelle M.,0,0,0,0,20,
258,Chyuan-Yuan Wu,Wu,Chyuan-Yuan,吳泉源,吴泉源,吳泉源,0,0,Wu, Chyuan-Yuan,0,0,0,0,10,
271,Jui-Man Wu,Wu,Jui-Man,吴瑞滿,吴瑞满,吳瑞滿,Mandy,0,Wu, Jui-Man,0,0,0,0,20,
276,Rwei-ren Wu,Wu,Rwei-ren,吳睿人,吴睿人,吳睿人,0,0,Wu, Rwei-ren,0,0,0,0,10,
278,Shengqing Wu,Wu,Shengqing,吳盛青,吴盛青,吳盛青,0,0,Wu, Shengqing,0,0,0,0,10,
279,Sue-mei Wu,Wu,Sue-mei,吳素美,吴素美,吳素美,0,0,Wu, Sue-mei,0,0,0,0,10,
280,Wenguang Wu,Wu,Wenguang,吴文光,吴文光,吳文光,0,0,Wu, Wenguang,0,0,0,0,20,
263,Eugene Wu,Wu,Eugene,吴文津,吴文津,吳文津,0,0,Wu, Eugene,0,0,0,0,30,
282,Xiaolong Wu,Wu,Xiaolong,吴霄龙,吴霄龙,吳霄龍,0,0,Wu, Xiaolong,0,0,0,0,20,
277,Shellen X. Wu,Wu,Shellen X.,吴晓,吴晓,吳曉,0,0,Wu, Shellen X.,0,0,0,0,10,
281,Xiaogang Wu,Wu,Xiaogang,吴晓刚,吴晓刚,吳曉剛,0,0,Wu, Xiaogang,0,0,0,0,20,
266,Hsin-Yang Wu,Wu,Hsin-Yang,吳欣陽,吴欣阳,吳欣陽,0,0,Wu, Hsin-Yang,0,0,0,0,10,
260,David Y. H. Wu,Wu,David Y. H.,吴燕和,吴燕和,吳燕和,0,0,Wu, David Y. H.,0,0,0,0,20,
284,Yenna Wu,Wu,Yenna,吳燕娜,吴燕娜,吳燕娜,0,0,Wu, Yenna,0,0,0,0,20,
264,Gabriel Wu,Wu,Gabriel,吳耀宗,吴耀宗,吳耀宗,0,0,Wu, Gabriel,0,0,0,0,10,
285,Yi-Li Wu,Wu,Yi-Li,吴一立,吴一立,吳一立,0,0,Wu, Yi-Li,0,0,0,0,20,
286,Yinghui Wu,Wu,Yinghui,吳穎慧,吴颖慧,吳穎慧,0,0,Wu, Yinghui,0,0,0,0,10,
287,Yu-shan Wu,Wu,Yu-shan,吳玉山,吴玉山,吳玉山,0,0,Wu, Yu-shan,0,0,0,0,10,
268,Jason Wu,Wu,Jason,吳煜炎,吴煜炎,吳煜炎,0,0,Wu, Jason,0,0,0,0,10,
3545,Yuanli Wu,Wu,Yuanli,吳元黎,吴元黎,吳元黎,0,0,Wu, Yuanli,0,0,0,0,10,Yuan-li Wu
283,Xiaoming Wu,Wu,Xiaoming,伍曉明,伍晓明,伍曉明,0,0,Wu, Xiaoming,0,0,0,0,10,
262,Edna Wu,Wu,Edna,武庆云,武庆云,武慶雲,0,0,Wu, Edna,0,0,0,0,20,
255,Roberta Wue,Wue,Roberta,伍美華,伍美华,伍美華,0,0,Wue, Roberta,0,0,0,0,10,
254,Don Wyatt,Wyatt,Don,韦栋,韦栋,韋棟,0,0,Wyatt, Don,0,0,0,0,10,
253,Anastasius van den Wyngaert,Wyngaert,Anastasius van den,万嘉德,万嘉德,萬嘉德,0,0,Wyngaert, Anastasius van den,0,0,0,0,10,
252,Yafeng Xia,Xia,Yafeng,夏亚峰,夏亚峰,夏亞峯,0,0,Xia, Yafeng,0,0,0,0,10,
250,Richard Xiao,Xiao,Richard,肖忠華,肖忠华,肖忠華,0,0,Xiao, Richard,0,0,0,0,10,
247,Chi Xiao,Xiao,Chi,萧驰,萧驰,蕭馳,0,0,Xiao, Chi,0,0,0,0,20,
248,Hong Xiao,Xiao,Hong,蕭紅,萧红,蕭紅,0,0,Xiao, Hong,0,0,0,0,10,
249,Qiang Xiao,Xiao,Qiang,萧强,萧强,蕭強,0,0,Xiao, Qiang,0,0,0,0,10,
251,Zhiwei Xiao,Xiao,Zhiwei,萧知纬,萧知纬,蕭知緯,0,0,Xiao, Zhiwei,0,0,0,0,10,
245,Yang Xie,Xie,Yang,解揚,解扬,解揚,0,0,Xie, Yang,0,0,0,0,10,
246,Zhiguo Xie,Xie,Zhiguo,解志国,解志国,解志國,0,0,Xie, Zhiguo,0,0,0,0,20,
242,Frank Tian Xie,Xie,Frank Tian,謝田,谢田,謝田,0,0,Xie, Frank Tian,0,0,0,0,10,
243,Wen Xie,Xie,Wen,谢文,谢文,謝文,0,0,Xie, Wen,0,0,0,0,20,
244,Xiaohui Xie,Xie,Xiaohui,謝曉輝,谢晓辉,謝曉輝,0,0,Xie, Xiaohui,0,0,0,0,10,
3543,Yu Xie,Xie,Yu,谢宇,谢宇,謝宇,0,0,Xie, Yu,0,0,0,0,20,Frederick G. L. Huetwell
241,Wen Xing,Xing,Wen,邢文,邢文,邢文,0,0,Xing, Wen,0,0,0,0,10,
239,Victor C. Xiong,Xiong,Victor C.,熊存瑞,熊存瑞,熊存瑞,0,0,Xiong, Victor C.,0,0,0,0,20,
240,Wei Xiong,Xiong,Wei,熊伟,熊伟,熊偉,0,0,Xiong, Wei,0,0,0,0,10,
224,Chun Xu,Xu,Chun,徐淳,徐淳,徐淳,0,0,Xu, Chun,0,0,0,0,10,
225,Dongfeng Xu,Xu,Dongfeng,徐東風,徐东风,徐東風,0,0,Xu, Dongfeng,0,0,0,0,10,
226,Gang Xu,Xu,Gang,徐刚,徐刚,徐剛,0,0,Xu, Gang,0,0,0,0,10,
228,Guoqi Xu,Xu,Guoqi,徐国琦,徐国琦,徐國琦,0,0,Xu, Guoqi,0,0,0,0,20,
229,Hong Xu,Xu,Hong,徐鸿,徐鸿,徐鴻,0,0,Xu, Hong,0,0,0,0,20,
230,Liejiong Xu,Xu,Liejiong,徐烈炯,徐烈炯,徐烈炯,0,0,Xu, Liejiong,0,0,0,0,20,
231,Min Xu,Xu,Min,徐敏,徐敏,徐敏,0,0,Xu, Min,0,0,0,0,20,
232,Shuang Xu,Xu,Shuang,徐爽,徐爽,徐爽,0,0,Xu, Shuang,0,0,0,0,10,
233,Sufeng Xu,Xu,Sufeng,徐素鳳,徐素凤,徐素鳳,0,0,Xu, Sufeng,0,0,0,0,10,
234,Tong Xu,Xu,Tong,徐彤,徐彤,徐彤,0,0,Xu, Tong,0,0,0,0,20,
235,Xiaoqun Xu,Xu,Xiaoqun,徐小群,徐小群,徐小羣,0,0,Xu, Xiaoqun,0,0,0,0,10,
223,Chenggang Xu,Xu,Chenggang,許成剛,许成刚,許成剛,0,0,Xu, Chenggang,0,0,0,0,20,
